,team,player,position,to,hall_of_fame,all_pro,pro_bowl,starter,carAV,drAV,games,pass_comp,pass_att,pass_yards,pass_tds,pass_int,rush_att,rush_yards,rush_tds,receptions,rec_yards,rec_tds,interceptions,sacks,tackles
5918,MIA,Jeff Dellenbach,C,1999.0,False,0,0,6,54.0,46.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919,BUF,Dale Hellestrae,OT,2001.0,False,0,0,0,1.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5920,RAM,Kevin Greene,LB,1999.0,True,2,5,11,94.0,30.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,160.0,791.0
5921,DAL,Herschel Walker,RB,1997.0,False,0,2,8,79.0,37.0,187.0,1.0,3.0,12.0,0.0,0.0,1954.0,8225.0,61.0,512.0,4859.0,21.0,0.0,0.0,0.0
5922,MIN,Mark MacDonald,G,1988.0,False,0,0,0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,STL,K.D. Dunn,TE,1989.0,False,0,0,0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,163.0,0.0,0.0,0.0,0.0
5924,IND,Roger Caron,OT,1986.0,False,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5925,DET,Joe McIntosh,RB,1987.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0
5927,NYJ,Troy Benson,LB,1989.0,False,0,0,3,17.0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,210.0
5928,PHI,Dwayne Jiles,LB,1989.0,False,0,0,0,7.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5929,WAS,Raphel Cherry,DB,1988.0,False,0,0,1,10.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,2.0,111.0
5932,GNB,Brian Noble,LB,1993.0,False,0,0,8,45.0,45.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,529.0
5933,KAN,Bruce King,RB,1987.0,False,0,0,0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,41.0,121.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0
5934,CIN,Tony Degrate,DT,1985.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,SEA,Arnold Brown,DB,1987.0,False,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,CIN,Lee Davis,DB,1987.0,False,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5937,BUF,Jimmy Teal,WR,1988.0,False,0,0,0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,282.0,3.0,0.0,0.0,0.0
5940,HOU,Frank Bush,LB,1986.0,False,0,0,1,6.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,92.0
5942,RAI,Dan Reeder,RB,1987.0,False,0,0,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
5943,PIT,Cam Jacobs,LB,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5947,SFO,Bruce Collie,G,1991.0,False,0,0,2,24.0,24.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5948,BUF,Mike Hamby,DE,1986.0,False,0,0,0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5949,MIN,Steve Bono,QB,1999.0,False,0,1,2,32.0,0.0,88.0,934.0,1701.0,10439.0,62.0,42.0,125.0,257.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0
5950,RAI,Rusty Hilger,QB,1991.0,False,0,0,1,5.0,3.0,23.0,204.0,464.0,2584.0,11.0,19.0,35.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5951,DAL,Kurt Ploeger,DE,1987.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5952,MIA,George Shorthose,WR,1985.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954,CLE,Mark Krerowicz,G,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5955,CIN,Eric Stokes,C,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5956,KAN,John Bostic,DB,1987.0,False,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5957,SDG,Terry Lewis,DB,1985.0,False,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5959,ATL,Reggie Pleasant,DB,1985.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5960,HOU,Joe Krakoski,LB,1986.0,False,0,0,0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5961,CIN,Keith Lester,TE,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5962,GNB,Mark Lewis,TE,1988.0,False,0,0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,3.0,0.0,0.0,0.0
5963,PHI,Ken Reeves,OT,1990.0,False,0,0,2,12.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5965,STL,Jay Novacek,TE,1995.0,False,1,5,6,45.0,7.0,158.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,422.0,4630.0,30.0,0.0,0.0,0.0
5966,NYG,Jack Oliver,OT,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5967,PIT,Gregg Carr,LB,1988.0,False,0,0,0,8.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
5968,RAM,Mike Young,WR,1994.0,False,0,0,1,18.0,3.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,2034.0,14.0,0.0,0.0,0.0
5969,RAM,Damone Johnson,TE,1992.0,False,0,0,4,8.0,8.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1015.0,18.0,0.0,0.0,0.0
5970,WAS,Danzell Lee,TE,1988.0,False,0,0,1,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,124.0,0.0,0.0,0.0,0.0
5971,MIN,Tim Newton,DT,1993.0,False,0,0,3,27.0,16.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,118.0
5973,NYJ,Rich Miano,DB,1995.0,False,0,0,4,27.0,14.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,265.0
5974,MIA,Ron Davenport,RB,1989.0,False,0,0,0,17.0,17.0,67.0,0.0,0.0,0.0,0.0,0.0,274.0,1127.0,13.0,93.0,801.0,4.0,0.0,0.0,0.0
5976,BUF,Ron Pitts,DB,1990.0,False,0,0,0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
5977,HOU,Mike Akiu,WR,1986.0,False,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,99.0,0.0,0.0,0.0,0.0
5978,GNB,Eric Wilson,LB,1987.0,False,0,0,0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5980,IND,James Harbour,WR,1986.0,False,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0
5982,CLE,Reggie Langhorne,WR,1993.0,False,0,0,8,36.0,27.0,134.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,1.0,411.0,5446.0,19.0,0.0,0.0,0.0
5983,TAM,Mike Prior,DB,1998.0,False,0,0,4,49.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,35.0,4.0,265.0
5985,DAL,Karl Powe,WR,1986.0,False,0,0,0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,237.0,0.0,0.0,0.0,0.0
5986,NOR,Eric Martin,WR,1994.0,False,0,1,9,67.0,66.0,153.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,553.0,8161.0,49.0,0.0,0.0,0.0
5988,CIN,Joe Walter,OT,1997.0,False,0,0,8,62.0,62.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,GNB,Gary Ellerson,RB,1987.0,False,0,0,0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,169.0,688.0,8.0,19.0,193.0,1.0,0.0,0.0,0.0
5990,KAN,Dave Heffernan,G,1987.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,WAS,Lionel Vital,RB,1987.0,False,0,0,0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,346.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0
5993,RAI,Kevin Belcher,OT,1987.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,RAI,Mark Pattison,WR,1988.0,False,0,0,0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,0.0,0.0,0.0,0.0
5996,RAM,Danny Bradley,RB,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,2.0,0.0,0.0,0.0
5997,CHI,Charles Bennett,DE,1987.0,False,0,0,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5998,RAI,Bret Clark,DB,1988.0,False,0,0,2,17.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,175.0
5999,RAI,Nick Haden,G,1986.0,False,0,0,0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,SEA,Ron Mattes,OT,1992.0,False,0,0,3,36.0,36.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003,SDG,Mark Fellows,LB,1986.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,HOU,Chuck Thomas,C,1992.0,False,0,0,0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6007,IND,Ricky Nichols,WR,1985.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6009,DET,Scott Caldwell,RB,1987.0,False,0,0,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,53.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0
6010,CLE,Fred Banks,WR,1993.0,False,0,0,0,14.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,105.0,1636.0,10.0,0.0,0.0,0.0
6011,TAM,Phil Freeman,WR,1987.0,False,0,0,0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,370.0,4.0,0.0,0.0,0.0
6012,PHI,Tom Polley,LB,1987.0,False,0,0,0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,NOR,Joe Kohlbrand,LB,1989.0,False,0,0,0,6.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6014,SDG,Curtis Adams,RB,1988.0,False,0,0,0,6.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,262.0,907.0,7.0,9.0,76.0,0.0,0.0,0.0,0.0
6015,NYJ,Matt Monger,LB,1990.0,False,0,0,0,6.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,GNB,Ken Stills,DB,1990.0,False,0,0,4,28.0,28.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,265.0
6017,KAN,Ira Hillary,WR,1990.0,False,0,0,0,4.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,27.0,303.0,2.0,0.0,0.0,0.0
6019,STL,Rob Monaco,C,1985.0,False,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,NYG,Lee Rouson,RB,1991.0,False,0,0,0,8.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,114.0,415.0,2.0,33.0,453.0,2.0,0.0,0.0,0.0
6022,ATL,Ronnie Washington,LB,1989.0,False,0,0,0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6023,DAL,Leon Gonzalez,WR,1987.0,False,0,0,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,0.0,0.0,0.0,0.0
6026,WAS,Barry Wilburn,DB,1996.0,False,1,0,2,29.0,29.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,175.0
6027,RAI,Leonard Wingate,DT,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6030,MIA,Dan Sharp,TE,1987.0,False,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
6031,NWE,Milford Hodge,DE,1989.0,False,0,0,0,7.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
6033,HOU,Steve Tasker,WR,1997.0,False,0,7,0,7.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,20.0,130.0,0.0,51.0,779.0,9.0,0.0,0.0,0.0
6034,MIN,Jaime Covington,RB,1987.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
6036,IND,Mark Boyer,TE,1992.0,False,0,0,6,14.0,9.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1534.0,6.0,0.0,0.0,0.0
6037,DET,June James,LB,1987.0,False,0,0,0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,PHI,Joe Drake,DT,1987.0,False,0,0,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6042,NYJ,Mike Waters,TE,1987.0,False,0,0,0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,167.0,1.0,0.0,0.0,0.0
6043,NOR,Earl Johnson,DB,1987.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,PIT,Fred Small,LB,1985.0,False,0,0,0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,STL,Scott Williams,RB,1988.0,False,0,0,0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,30.0,73.0,3.0,9.0,71.0,1.0,0.0,0.0,0.0
6055,SEA,Bob Otto,DE,1987.0,False,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,DEN,Daryl Smith,DB,1989.0,False,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6057,CHI,Thomas Sanders,RB,1991.0,False,0,0,0,11.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,321.0,1239.0,12.0,28.0,284.0,1.0,0.0,0.0,0.0
6059,SDG,Dan Remsberg,OT,1987.0,False,0,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,HOU,Mike Golic,DT,1993.0,False,0,0,3,24.0,5.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,118.0
6065,DET,Clayton Beauford,WR,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,CLE,Larry Williams,G,1992.0,False,0,0,3,24.0,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,PHI,Mark Kelso,DB,1993.0,False,0,0,6,50.0,27.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,368.0
6069,NYJ,Kerry Glenn,DB,1992.0,False,0,0,0,6.0,6.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
6070,WAS,Terry Orr,TE,1993.0,False,0,0,0,10.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,939.0,10.0,0.0,0.0,0.0
6071,SDG,David King,DB,1987.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,GNB,Ronnie Burgess,DB,1985.0,False,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,KAN,Jeff Smith,RB,1988.0,False,0,0,1,10.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,204.0,752.0,5.0,87.0,718.0,7.0,0.0,0.0,0.0
6077,DAL,Joe Jones,TE,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,1.0,0.0,0.0,0.0
6081,RAM,Duval Love,G,1996.0,False,0,1,8,49.0,20.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6082,RAI,Reggie McKenzie,LB,1992.0,False,0,0,2,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,168.0
6088,HOU,Willie Drewrey,WR,1993.0,False,0,0,0,11.0,4.0,128.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,106.0,1601.0,7.0,0.0,0.0,0.0
6092,RAM,Doug Flutie,QB,2005.0,False,0,1,4,51.0,32.0,92.0,1177.0,2151.0,14715.0,86.0,68.0,338.0,1634.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,CLE,Travis Tucker,TE,1987.0,False,0,0,0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0
6096,PHI,Herman Hunter,RB,1987.0,False,0,0,0,7.0,4.0,35.0,1.0,2.0,38.0,1.0,0.0,64.0,287.0,1.0,56.0,640.0,2.0,0.0,0.0,0.0
6097,WAS,Raleigh McKenzie,G,2000.0,False,0,0,11,74.0,54.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6101,GNB,Joe Shield,QB,1986.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,CHI,Jim Morrissey,LB,1993.0,False,0,0,4,30.0,29.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,289.0
6110,RAI,Steve Strachan,RB,1989.0,False,0,0,0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,52.0,174.0,0.0,7.0,61.0,1.0,0.0,0.0,0.0
6111,WAS,Garry Kimble,DB,1987.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,SEA,Louis Cooper,LB,1993.0,False,0,0,2,16.0,14.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,168.0
6116,WAS,Dean Hamel,DT,1990.0,False,0,0,2,20.0,9.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,79.0
6119,IND,Dave Burnette,OT,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6120,ATL,Ken Whisenhunt,TE,1992.0,False,0,0,3,4.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,62.0,596.0,5.0,0.0,0.0,0.0
6122,CLE,Shane Swanson,WR,1987.0,False,0,0,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,87.0,1.0,0.0,0.0,0.0
6123,TAM,Jim Rockford,DB,1985.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6125,SDG,Tony Simmons,DE,1987.0,False,0,0,0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6127,NOR,Treg Songy,DB,1987.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6128,KAN,Harper LeBel,TE,1998.0,False,0,0,0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
6132,STL,Lonnie Young,DB,1996.0,False,0,0,8,38.0,28.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,483.0
6133,NYG,Herb Welch,DB,1991.0,False,0,0,0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
6135,NWE,Tony Mumford,RB,1985.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,TAM,Jim Melka,LB,1987.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6138,WAS,Bryant Winn,LB,1987.0,False,0,0,0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6144,TAM,Bo Jackson,RB,1990.0,False,0,1,3,22.0,20.0,38.0,0.0,0.0,0.0,0.0,0.0,515.0,2782.0,16.0,40.0,352.0,2.0,0.0,0.0,0.0
6145,ATL,Tony Casillas,DT,1997.0,False,0,0,10,57.0,26.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,306.0
6146,HOU,Jim Everett,QB,1997.0,False,0,1,10,87.0,44.0,158.0,2841.0,4923.0,34837.0,203.0,175.0,257.0,596.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6147,IND,Jon Hand,DE,1994.0,False,0,0,8,44.0,44.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,285.0
6148,STL,Anthony Bell,LB,1992.0,False,0,0,4,28.0,25.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,289.0
6149,NOR,Jim Dombrowski,G,1996.0,False,0,0,9,60.0,60.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150,KAN,Brian Jozwiak,G,1988.0,False,0,0,0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6151,SDG,Leslie O'Neal,DE,1999.0,False,0,6,12,87.0,71.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,132.0,494.0
6152,PIT,John Rienstra,G,1992.0,False,0,0,2,18.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
